,Base Country,Base Country Lat,Base Country Lng,Relation Country,Relation Country Lat,Relation Country Lng,Men,Women,Children,Sex Trafficking,Forced Labor,Debt Bondage,Description
1052,Tajikistan,38.861034,71.276093,Syria,34.80207499999999,38.996815,0,1,0,1,0,0, Some women who traveled to Syria or Iraq with promises of marriage were instead sold into sexual slavery
1053,Tajikistan,38.861034,71.276093,Afghanistan,33.93911,67.709953,0,1,1,1,1,1," Tajik women and girls are transported to Afghanistan for the purpose of forced marriage, which can lead to domestic servitude, sex trafficking, and debt bondage"
1054,Tajikistan,38.861034,71.276093,Afghanistan,33.93911,67.709953,0,0,1,1,1,0," Tajik children are subjected to sex trafficking and forced labor, including forced begging, in Tajikistan and Afghanistan"
1055,Tajikistan,38.861034,71.276093,Afghanistan,33.93911,67.709953,0,1,1,1,0,0," Women and children from Tajikistan are subjected to sex trafficking primarily in Turkey, UAE, and Russia, and also in Saudi Arabia, Kazakhstan, and Afghanistan, as well as within Tajikistan"
1056,Tanzania,-6.369028,34.888822,Kenya,-0.023559,37.906193,0,0,1,0,1,0, Previous media reports indicate that traffickers transport Tanzanian children with physical disabilities to Kenya for forced begging or for work in massage parlors
1057,Tanzania,-6.369028,34.888822,Kenya,-0.023559,37.906193,0,0,1,1,0,0, Girls are exploited in domestic servitude throughout the country and in sex trafficking particularly in tourist hubs and along the border with Kenya
1058,Tanzania,-6.369028,34.888822,China,35.86166,104.195397,0,0,1,1,0,0, Media reports also alleged that traffickers subject girls to sex trafficking in China
1059,Tanzania,-6.369028,34.888822,Burundi,-3.373056,29.918886,1,0,1,1,1,0," Trafficking victims from other countriesŠincluding children from Burundi and Rwanda, as well as adults from India, Nepal, and YemenŠare subjected to sex trafficking and involuntary servitude, including forced labor in Tanzania's agricultural, mining, and domestic service sectors"
1060,Tanzania,-6.369028,34.888822,India,20.593684,78.96288,1,0,1,1,1,0," Trafficking victims from other countriesŠincluding children from Burundi and Rwanda, as well as adults from India, Nepal, and YemenŠare subjected to sex trafficking and involuntary servitude, including forced labor in Tanzania's agricultural, mining, and domestic service sectors"
1061,Tanzania,-6.369028,34.888822,Nepal,28.394857,84.12400799999999,1,0,1,1,1,0," Trafficking victims from other countriesŠincluding children from Burundi and Rwanda, as well as adults from India, Nepal, and YemenŠare subjected to sex trafficking and involuntary servitude, including forced labor in Tanzania's agricultural, mining, and domestic service sectors"
1062,Tanzania,-6.369028,34.888822,Yemen,15.552727,48.516388,1,0,1,1,1,0," Trafficking victims from other countriesŠincluding children from Burundi and Rwanda, as well as adults from India, Nepal, and YemenŠare subjected to sex trafficking and involuntary servitude, including forced labor in Tanzania's agricultural, mining, and domestic service sectors"
1063,Tanzania,-6.369028,34.888822,Ethiopia,9.145000000000001,40.489673,1,0,0,0,0,0," As many as 1,200 Ethiopian citizens, many of whom may be trafficking victims, are being held by the government in detention centers under illegal immigration charges in Tanzania"
1064,Tanzania,-6.369028,34.888822,Rwanda,-1.940278,29.873888,1,0,1,1,1,0," Trafficking victims from other countriesŠincluding children from Burundi and Rwanda, as well as adults from India, Nepal, and YemenŠare subjected to sex trafficking and involuntary servitude, including forced labor in Tanzania's agricultural, mining, and domestic service sectors"
1065,Thailand,15.870032,100.992541,Cambodia,12.565679,104.990963,1,0,1,0,1,0," Thai, Burmese, Cambodian, Vietnamese, and Indonesian men and boys are subject to forced labor on Thai and foreign-owned fishing boats"
1066,Thailand,15.870032,100.992541,Cambodia,12.565679,104.990963,0,0,1,0,1,0," Some parents or brokers force children from Thailand, Cambodia and Burma to sell ftowers, beg, or work in domestic service in urban areas"
1067,Thailand,15.870032,100.992541,Burma,21.916221,95.955974,0,0,1,0,1,0," Some parents or brokers force children from Thailand, Cambodia and Burma to sell ftowers, beg, or work in domestic service in urban areas"
1068,Thailand,15.870032,100.992541,Laos,19.85627,102.495496,0,0,1,1,0,0," Children from Thailand, Burma, Laos, and Cambodia are victims of sex trafficking in brothels, massage parlors, bars, karaoke lounges, hotels, and private residences"
1069,Thailand,15.870032,100.992541,Cambodia,12.565679,104.990963,0,0,1,1,0,0," Children from Thailand, Burma, Laos, and Cambodia are victims of sex trafficking in brothels, massage parlors, bars, karaoke lounges, hotels, and private residences"
1070,Thailand,15.870032,100.992541,Vietnam,14.058324,108.277199,1,0,1,0,1,0," Thai, Burmese, Cambodian, Vietnamese, and Indonesian men and boys are subject to forced labor on Thai and foreign-owned fishing boats"
1071,Thailand,15.870032,100.992541,Burma,21.916221,95.955974,0,0,1,1,0,0," Children from Thailand, Burma, Laos, and Cambodia are victims of sex trafficking in brothels, massage parlors, bars, karaoke lounges, hotels, and private residences"
1072,Thailand,15.870032,100.992541,Uzbekistan,41.377491,64.585262,0,1,1,1,0,0," Women, men, boys, and girls from Thailand, other Southeast Asian countries, Sri Lanka, Russia, Uzbekistan, and some African countries are subjected to labor and sex trafficking in Thailand"
1073,Thailand,15.870032,100.992541,Indonesia,-0.789275,113.921327,1,0,1,0,1,0," Thai, Burmese, Cambodian, Vietnamese, and Indonesian men and boys are subject to forced labor on Thai and foreign-owned fishing boats"
1074,Thailand,15.870032,100.992541,Sri Lanka,7.873053999999999,80.77179699999999,0,1,1,1,0,0," Women, men, boys, and girls from Thailand, other Southeast Asian countries, Sri Lanka, Russia, Uzbekistan, and some African countries are subjected to labor and sex trafficking in Thailand"
1075,Thailand,15.870032,100.992541,Russia,61.52401,105.318756,0,1,1,1,0,0," Women, men, boys, and girls from Thailand, other Southeast Asian countries, Sri Lanka, Russia, Uzbekistan, and some African countries are subjected to labor and sex trafficking in Thailand"
1076,The Bahamas,25.03428,-77.39627999999999,Philippines,12.879721,121.774017,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1077,The Bahamas,25.03428,-77.39627999999999,Haiti,18.971187,-72.285215,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1078,The Bahamas,25.03428,-77.39627999999999,Colombia,4.570868,-74.297333,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1079,The Bahamas,25.03428,-77.39627999999999,Costa Rica,9.748916999999999,-83.753428,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1080,The Bahamas,25.03428,-77.39627999999999,Cuba,21.521757,-77.781167,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1081,The Bahamas,25.03428,-77.39627999999999,Dominican Republic,18.735693,-70.162651,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1082,The Bahamas,25.03428,-77.39627999999999,Jamaica,18.109581,-77.297508,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1083,The Bahamas,25.03428,-77.39627999999999,Venezuela,6.42375,-66.58973,1,0,0,1,1,0," Migrant workers, especially those from Haiti, Jamaica, the Dominican Republic, Costa Rica, Cuba, Colombia, Venezuela, and the Philippines, are recruited through false offers of employment, such as through advertisements in foreign newspapers; upon arrival, traffickers subject them to sex trafficking and forced labor, including domestic servitude and in sectors with low-skilled labor"
1084,The Gambia,13.443182,-15.310139,Kuwait,29.31166,47.481766,0,1,0,1,1,0," Gambian women are subjected to forced labor and sex trafficking in the Middle East, including Lebanon and Kuwait"
1085,The Gambia,13.443182,-15.310139,Sierra Leone,8.460555,-11.779889,0,0,1,0,0,0, Traffickers have allegedly exploited Sierra Leonean children as ﬁcultural dancersﬂ in The Gambia
1086,The Gambia,13.443182,-15.310139,Mauritania,21.00789,-10.940835,0,0,1,0,1,0, NGOs identified Gambian children in forced labor in neighboring West African countries and Mauritania
1087,The Gambia,13.443182,-15.310139,Senegal,14.497401,-14.452362,0,0,1,0,1,0," Gambian boys attend Quranic schools in The Gambia, Guinea-Bissau, and Senegal, and some corrupt teachers force their students into begging, street vending, and agricultural work"
1088,The Gambia,13.443182,-15.310139,Guinea-Bissau,11.803749,-15.180413,0,0,1,0,1,0," Gambian boys attend Quranic schools in The Gambia, Guinea-Bissau, and Senegal, and some corrupt teachers force their students into begging, street vending, and agricultural work"
1089,The Gambia,13.443182,-15.310139,Guinea,9.945587,-9.696645,0,0,1,0,1,0," Gambian boys attend Quranic schools in The Gambia, Guinea-Bissau, and Senegal, and some corrupt teachers force their students into begging, street vending, and agricultural work"
1090,The Gambia,13.443182,-15.310139,Netherlands,52.132633,5.291265999999999,0,0,1,1,0,0," The majority of these victims are subjected to sexual exploitation by child sex tourists, primarily from Britain, Germany, Scandinavia, the Netherlands, and Canada"
1091,The Gambia,13.443182,-15.310139,Germany,51.165691,10.451526,0,0,1,1,0,0," The majority of these victims are subjected to sexual exploitation by child sex tourists, primarily from Britain, Germany, Scandinavia, the Netherlands, and Canada"
1092,The Gambia,13.443182,-15.310139,Canada,56.130366,-106.346771,0,0,1,1,0,0," The majority of these victims are subjected to sexual exploitation by child sex tourists, primarily from Britain, Germany, Scandinavia, the Netherlands, and Canada"
1093,The Gambia,13.443182,-15.310139,Lebanon,33.854721,35.862285,0,1,0,1,1,0," Gambian women are subjected to forced labor and sex trafficking in the Middle East, including Lebanon and Kuwait"
1094,Timor-Leste,-8.874217,125.727539,Indonesia,-0.789275,113.921327,0,1,1,1,1,0,"As reported for the last four years, Timor-Leste is a source and destination country for men, women, and children subjected to forced labor and sex trafficking, and is a source for women and girls sent to Indonesia and other countries for domestic servitude"
1095,Togo,8.619543,0.824782,United States,37.09024,-95.712891,0,1,0,0,1,0," Togolese women have been fraudulently recruited for employment in Saudi Arabia, Lebanon, the United States, and Europe, where they are subjected to domestic servitude or forced prostitution"
1096,Togo,8.619543,0.824782,Saudi Arabia,23.885942,45.079162,0,1,0,0,1,0," Togolese women have been fraudulently recruited for employment in Saudi Arabia, Lebanon, the United States, and Europe, where they are subjected to domestic servitude or forced prostitution"
1097,Togo,8.619543,0.824782,Lebanon,33.854721,35.862285,0,1,0,0,1,0," Togolese women have been fraudulently recruited for employment in Saudi Arabia, Lebanon, the United States, and Europe, where they are subjected to domestic servitude or forced prostitution"
1098,Togo,8.619543,0.824782,Nigeria,9.081999,8.675277,0,1,0,0,1,0," In Nigeria, Togolese men are subjected to forced labor in agriculture and Togolese women are exploited in domestic servitude"
1099,Togo,8.619543,0.824782,Niger,17.607789,8.081666,0,1,0,0,1,0," In Nigeria, Togolese men are subjected to forced labor in agriculture and Togolese women are exploited in domestic servitude"
1100,Togo,8.619543,0.824782,Niger,17.607789,8.081666,0,0,1,1,0,0," From September to April, many Togolese adults and children migrate in search of economic opportunities to Benin, Burkina Faso, Niger, and Mali, where many are subjected to labor and sex trafficking"
1101,Togo,8.619543,0.824782,Mali,17.570692,-3.996166,0,0,1,1,0,0," From September to April, many Togolese adults and children migrate in search of economic opportunities to Benin, Burkina Faso, Niger, and Mali, where many are subjected to labor and sex trafficking"
1102,Togo,8.619543,0.824782,Benin,9.30769,2.315834,0,0,1,1,0,0," From September to April, many Togolese adults and children migrate in search of economic opportunities to Benin, Burkina Faso, Niger, and Mali, where many are subjected to labor and sex trafficking"
1103,Togo,8.619543,0.824782,Nigeria,9.081999,8.675277,0,0,1,0,1,0," Togolese boys and girls are transported to Benin, Cote d'Ivoire, Democratic Republic of the Congo, Gabon, Ghana, and Nigeria and forced to work in the agricultural sector"
1104,Togo,8.619543,0.824782,Burkina Faso,12.238333,-1.561593,0,0,1,1,0,0," From September to April, many Togolese adults and children migrate in search of economic opportunities to Benin, Burkina Faso, Niger, and Mali, where many are subjected to labor and sex trafficking"
1105,Togo,8.619543,0.824782,Ghana,7.946527,-1.023194,0,0,1,0,1,0," Togolese boys and girls are transported to Benin, Cote d'Ivoire, Democratic Republic of the Congo, Gabon, Ghana, and Nigeria and forced to work in the agricultural sector"
1106,Togo,8.619543,0.824782,Gabon,-0.803689,11.609444,0,0,1,0,1,0," Togolese boys and girls are transported to Benin, Cote d'Ivoire, Democratic Republic of the Congo, Gabon, Ghana, and Nigeria and forced to work in the agricultural sector"
1107,Togo,8.619543,0.824782,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,0,1,0,1,0," Togolese boys and girls are transported to Benin, Cote d'Ivoire, Democratic Republic of the Congo, Gabon, Ghana, and Nigeria and forced to work in the agricultural sector"
1108,Togo,8.619543,0.824782,Democratic,36.11856849999999,-95.93226399999999,0,0,1,0,1,0," Togolese boys and girls are transported to Benin, Cote d'Ivoire, Democratic Republic of the Congo, Gabon, Ghana, and Nigeria and forced to work in the agricultural sector"
1109,Togo,8.619543,0.824782,Benin,9.30769,2.315834,0,0,1,0,1,0," Togolese boys and girls are transported to Benin, Cote d'Ivoire, Democratic Republic of the Congo, Gabon, Ghana, and Nigeria and forced to work in the agricultural sector"
1110,Togo,8.619543,0.824782,Ghana,7.946527,-1.023194,0,0,1,1,0,0, Girls from Ghana are exploited in sex trafficking in Togo
1111,Togo,8.619543,0.824782,Ghana,7.946527,-1.023194,0,0,1,0,1,0, Children from Benin and Ghana are recruited and transported to Togo for forced labor
1112,Togo,8.619543,0.824782,Benin,9.30769,2.315834,0,0,1,0,1,0, Children from Benin and Ghana are recruited and transported to Togo for forced labor
1113,Togo,8.619543,0.824782,Niger,17.607789,8.081666,0,0,1,0,1,0," Togolese boys and girls are transported to Benin, Cote d'Ivoire, Democratic Republic of the Congo, Gabon, Ghana, and Nigeria and forced to work in the agricultural sector"
1114,Tonga,-21.178986,-175.198242,China,35.86166,104.195397,0,1,0,0,1,0," East Asian women, especially those from China, are exploited in prostitution in clandestine establishments operating as legitimate businesses; some East Asian women are recruited from their home countries for legitimate work in Tonga, paying large sums of money in recruitment fees, and upon arrival are forced into prostitution"
1115,Tonga,-21.178986,-175.198242,Fiji,-17.713371,178.065032,1,0,0,0,0,0, Reports indicate Fijians working in the domestic service industry in Tonga experience mistreatment indicative of trafficking
1116,Trinidad and Tobago,10.691803,-61.222503,Venezuela,6.42375,-66.58973,0,1,1,1,0,0," Women and girls from the Dominican Republic, Venezuela, and Colombia are subjected to sex trafficking in brothels and clubs, often lured by offers of legitimate employment"
1117,Trinidad and Tobago,10.691803,-61.222503,Colombia,4.570868,-74.297333,0,1,1,1,0,0," Women and girls from the Dominican Republic, Venezuela, and Colombia are subjected to sex trafficking in brothels and clubs, often lured by offers of legitimate employment"
1118,Trinidad and Tobago,10.691803,-61.222503,Dominican Republic,18.735693,-70.162651,0,1,1,1,0,0," Women and girls from the Dominican Republic, Venezuela, and Colombia are subjected to sex trafficking in brothels and clubs, often lured by offers of legitimate employment"
1119,Tunisia,33.886917,9.537499,Jordan,30.585164,36.238414,0,1,0,0,1,0," Tunisian women have reportedly been forced into prostitution under false promises of work both within the country and elsewhere in the region, such as Lebanon, United Arab Emirates, and Jordan"
1120,Tunisia,33.886917,9.537499,Lebanon,33.854721,35.862285,0,1,0,0,1,0," Tunisian women have reportedly been forced into prostitution under false promises of work both within the country and elsewhere in the region, such as Lebanon, United Arab Emirates, and Jordan"
1121,Tunisia,33.886917,9.537499,United Arab Emirates,23.424076,53.847818,0,1,0,0,1,0," Tunisian women have reportedly been forced into prostitution under false promises of work both within the country and elsewhere in the region, such as Lebanon, United Arab Emirates, and Jordan"
1122,Tunisia,33.886917,9.537499,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,1,0,0,0,0," Civil society and international organizations continue to report an increase in women, primarily from West Africa and increasingly from Cote d'Ivoire, who are exploited in domestic servitude in private homes in Tunis, Sfax, Sousse, and Gabes"
1123,Tunisia,33.886917,9.537499,Cote d'Ivoire,7.539988999999999,-5.547079999999999,1,0,0,0,0,1," Recruiters also target unskilled and uneducated individuals primarily from San Pedro, Cote d'Ivoire, to work in domestic work or agriculture in Tunisia; these individuals are then required to repay the transportation costs and recruitment fees upon arrival and thereby held in debt bondage by their employers"
1124,Tunisia,33.886917,9.537499,Cote d'Ivoire,7.539988999999999,-5.547079999999999,0,0,1,0,0,0," NGOs and international organizations observed in 2017 a slight increase in boys from Sub-Saharan and West Africa, including boys from Cote d'Ivoire, who are vulnerable to trafficking after accepting fraudulent offers of soccer careers in Tunisia"
1125,Turkey,38.963745,35.243322,Israel,31.046051,34.851612,1,0,0,0,0,0, Some Turkish men are subjected to trafficking in Azerbaijan and Israel
1126,Turkey,38.963745,35.243322,Georgia,32.1656221,-82.9000751,0,1,0,0,1,0, Some Georgian men and women are subjected to forced labor
1127,Turkey,38.963745,35.243322,Azerbaijan,40.143105,47.576927,1,0,0,0,0,0, Some Turkish men are subjected to trafficking in Azerbaijan and Israel
1128,Turkey,38.963745,35.243322,Syria,34.80207499999999,38.996815,0,0,1,0,0,0," Syrian refugee and other children engaged in street begging and also reportedly worked in agriculture, restaurants, textile factories, markets, shops, and other workplaces, at times acting as the breadwinners for their families"
1129,Turkey,38.963745,35.243322,Syria,34.80207499999999,38.996815,0,0,1,1,0,0, Some reports claimed some Syrian and other girls were sold into marriages in which they were vulnerable to domestic servitude and sex trafficking
1130,Turkmenistan,38.969719,59.556278,Russia,61.52401,105.318756,1,0,0,0,0,0," Turkey and Russia are the most frequent destinations of Turkmen victims, followed by other countries in the Middle East, South and Central Asia, and Europe"
1131,Turkmenistan,38.969719,59.556278,Turkey,38.963745,35.243322,1,0,0,0,0,0," Turkey and Russia are the most frequent destinations of Turkmen victims, followed by other countries in the Middle East, South and Central Asia, and Europe"
1132,Uganda,1.373333,32.290275,Jordan,30.585164,36.238414,1,0,0,0,0,0," Despite the government's partial lifting of the ban on Ugandans' travel abroad for domestic work to Saudi Arabia and Jordan, some licensed and unlicensed agencies circumvented safeguard mechanisms established by the government by sending Ugandans through Kenya and Tanzania"
1133,Uganda,1.373333,32.290275,Tanzania,-6.369028,34.888822,1,0,0,0,0,0," Despite the government's partial lifting of the ban on Ugandans' travel abroad for domestic work to Saudi Arabia and Jordan, some licensed and unlicensed agencies circumvented safeguard mechanisms established by the government by sending Ugandans through Kenya and Tanzania"
1134,Uganda,1.373333,32.290275,Saudi Arabia,23.885942,45.079162,1,0,0,0,0,0," Despite the government's partial lifting of the ban on Ugandans' travel abroad for domestic work to Saudi Arabia and Jordan, some licensed and unlicensed agencies circumvented safeguard mechanisms established by the government by sending Ugandans through Kenya and Tanzania"
1135,Uganda,1.373333,32.290275,Kenya,-0.023559,37.906193,1,0,0,0,0,0," Despite the government's partial lifting of the ban on Ugandans' travel abroad for domestic work to Saudi Arabia and Jordan, some licensed and unlicensed agencies circumvented safeguard mechanisms established by the government by sending Ugandans through Kenya and Tanzania"
1136,Uganda,1.373333,32.290275,Sudan,12.862807,30.217636,1,0,0,1,0,0," In 2017, there were allegations that officials from the office of the prime minister were complicit in several illegal activities related to the refugee settlements, including corruption, sexual exploitation and abuse, and facilitating the movement of vulnerable populations from settlements in Uganda to South Sudan"
1137,Uganda,1.373333,32.290275,South Sudan,6.876991899999999,31.3069788,1,0,0,1,0,0," In 2017, there were allegations that officials from the office of the prime minister were complicit in several illegal activities related to the refugee settlements, including corruption, sexual exploitation and abuse, and facilitating the movement of vulnerable populations from settlements in Uganda to South Sudan"
1138,Uganda,1.373333,32.290275,Sudan,12.862807,30.217636,1,0,0,0,0,0," Some Ugandans abducted by the Lord's Resistance Army (LRA) prior to 2006 remain unaccounted for, and may remain captive with LRA elements in the DRC, the Central African Republic, and the disputed area of Kafia Kingi, which both Sudan and South Sudan claim"
1139,Uganda,1.373333,32.290275,Central African Republic,6.611110999999999,20.939444,1,0,0,0,0,0," Some Ugandans abducted by the Lord's Resistance Army (LRA) prior to 2006 remain unaccounted for, and may remain captive with LRA elements in the DRC, the Central African Republic, and the disputed area of Kafia Kingi, which both Sudan and South Sudan claim"
1140,Uganda,1.373333,32.290275,Somalia,5.152149,46.199616,1,0,0,0,0,0," In 2017, individuals from Rwanda and Somalia, including a Somali refugee from Nakivale Refugee Settlement, were victims of internal trafficking"
1141,Uganda,1.373333,32.290275,South Sudan,6.876991899999999,31.3069788,1,0,0,0,0,0," Some Ugandans abducted by the Lord's Resistance Army (LRA) prior to 2006 remain unaccounted for, and may remain captive with LRA elements in the DRC, the Central African Republic, and the disputed area of Kafia Kingi, which both Sudan and South Sudan claim"
1142,Uganda,1.373333,32.290275,Sudan,12.862807,30.217636,1,0,1,0,0,0, South Sudanese children in refugee settlements in northern Uganda are vulnerable to trafficking
1143,Uganda,1.373333,32.290275,Burundi,-3.373056,29.918886,0,0,1,0,1,0," Traffickers subject some children from the DRC, Rwanda, Burundi, Kenya, Tanzania, and South Sudan to forced agricultural labor and exploited in prostitution in Uganda"
1144,Uganda,1.373333,32.290275,Rwanda,-1.940278,29.873888,1,0,0,0,0,0," In 2017, individuals from Rwanda and Somalia, including a Somali refugee from Nakivale Refugee Settlement, were victims of internal trafficking"
1145,Uganda,1.373333,32.290275,Rwanda,-1.940278,29.873888,0,0,1,0,1,0," Traffickers subject some children from the DRC, Rwanda, Burundi, Kenya, Tanzania, and South Sudan to forced agricultural labor and exploited in prostitution in Uganda"
1146,Uganda,1.373333,32.290275,South Sudan,6.876991899999999,31.3069788,0,0,1,0,1,0," Traffickers subject some children from the DRC, Rwanda, Burundi, Kenya, Tanzania, and South Sudan to forced agricultural labor and exploited in prostitution in Uganda"
1147,Uganda,1.373333,32.290275,Kenya,-0.023559,37.906193,0,0,1,0,1,0," Traffickers subject some children from the DRC, Rwanda, Burundi, Kenya, Tanzania, and South Sudan to forced agricultural labor and exploited in prostitution in Uganda"
1148,Uganda,1.373333,32.290275,Tanzania,-6.369028,34.888822,0,0,1,0,1,0," Traffickers subject some children from the DRC, Rwanda, Burundi, Kenya, Tanzania, and South Sudan to forced agricultural labor and exploited in prostitution in Uganda"
1149,Uganda,1.373333,32.290275,South Sudan,6.876991899999999,31.3069788,1,0,1,0,0,0, South Sudanese children in refugee settlements in northern Uganda are vulnerable to trafficking
1150,Uganda,1.373333,32.290275,Sudan,12.862807,30.217636,0,0,1,0,1,0," Traffickers subject some children from the DRC, Rwanda, Burundi, Kenya, Tanzania, and South Sudan to forced agricultural labor and exploited in prostitution in Uganda"
1151,Ukraine,48.379433,31.1655799,Russia,61.52401,105.318756,1,0,0,0,0,0, Employment options are limited and Russia's proxy ﬁauthoritiesﬂ have restricted international humanitarian aid that would help meet civilian needs
1152,Ukraine,48.379433,31.1655799,Russia,61.52401,105.318756,0,1,1,1,0,0, Women and girls from conftict-affected areas have reportedly been kidnapped for the purposes of sex and labor trafficking in Ukraine and Russia
1153,Ukraine,48.379433,31.1655799,Russia,61.52401,105.318756,0,0,1,0,1,0," Russia's proxies in eastern Ukraine issued decrees calling for the conscription of minors and Russia-led forces used children as soldiers, informants, and human shields"
1154,Ukraine,48.379433,31.1655799,Russia,61.52401,105.318756,0,0,1,0,1,0, The OSCE Special Monitoring Mission in Ukraine reported children as young as 15 took part in active combat as part of Russia-led forces
1155,United Arab Emirates,23.424076,53.847818,Iraq,33.223191,43.679291,0,1,0,0,1,0," Some women, predominantly from Eastern Europe, Central Asia, South and Southeast Asia, East Africa, Iraq, Iran, and Morocco, are subjected to forced prostitution in the UAE"
1156,United Arab Emirates,23.424076,53.847818,Iran,32.427908,53.688046,0,1,0,0,1,0," Some women, predominantly from Eastern Europe, Central Asia, South and Southeast Asia, East Africa, Iraq, Iran, and Morocco, are subjected to forced prostitution in the UAE"
1157,United Arab Emirates,23.424076,53.847818,Morocco,31.791702,-7.092619999999999,0,1,0,0,1,0," Some women, predominantly from Eastern Europe, Central Asia, South and Southeast Asia, East Africa, Iraq, Iran, and Morocco, are subjected to forced prostitution in the UAE"
1158,Uruguay,-32.522779,-55.765835,Brazil,-14.235004,-51.92528,0,1,0,0,1,0," Uruguayan women and LGBTI individuals are forced into prostitution in Spain, Italy, Argentina, and Brazil"
1159,Uruguay,-32.522779,-55.765835,Dominican Republic,18.735693,-70.162651,0,1,0,1,0,0," Women from the Dominican Republic, and to a lesser extent from South American countries, are subjected to sex trafficking in Uruguay"
1160,Uruguay,-32.522779,-55.765835,Spain,40.46366700000001,-3.74922,0,1,0,0,1,0," Uruguayan women and LGBTI individuals are forced into prostitution in Spain, Italy, Argentina, and Brazil"
1161,Uruguay,-32.522779,-55.765835,Argentina,-38.416097,-63.61667199999999,0,1,0,0,1,0," Uruguayan women and LGBTI individuals are forced into prostitution in Spain, Italy, Argentina, and Brazil"
1162,Uruguay,-32.522779,-55.765835,Italy,41.87194,12.56738,0,1,0,0,1,0," Uruguayan women and LGBTI individuals are forced into prostitution in Spain, Italy, Argentina, and Brazil"
1163,Uzbekistan,41.377491,64.585262,Turkey,38.963745,35.243322,0,1,0,0,1,0," Uzbek men, and to a lesser extent women, were subjected to forced labor in Kazakhstan, Russia, Moldova, Turkey, and in other Asian, Middle Eastern, and European countries in the construction, oil and gas, agricultural, retail, and food sectors"
1164,Uzbekistan,41.377491,64.585262,Russia,61.52401,105.318756,0,1,0,0,1,0," Uzbek men, and to a lesser extent women, were subjected to forced labor in Kazakhstan, Russia, Moldova, Turkey, and in other Asian, Middle Eastern, and European countries in the construction, oil and gas, agricultural, retail, and food sectors"
1165,Uzbekistan,41.377491,64.585262,Moldova,47.411631,28.369885,0,1,0,0,1,0," Uzbek men, and to a lesser extent women, were subjected to forced labor in Kazakhstan, Russia, Moldova, Turkey, and in other Asian, Middle Eastern, and European countries in the construction, oil and gas, agricultural, retail, and food sectors"
1166,Uzbekistan,41.377491,64.585262,Kazakhstan,48.019573,66.923684,0,1,0,0,1,0," Uzbek men, and to a lesser extent women, were subjected to forced labor in Kazakhstan, Russia, Moldova, Turkey, and in other Asian, Middle Eastern, and European countries in the construction, oil and gas, agricultural, retail, and food sectors"
1167,Vietnam,14.058324,108.277199,China,35.86166,104.195397,0,1,0,0,1,0," Some Vietnamese women who travel abroad for internationally brokered marriages or jobs in restaurants, massage parlors, and karaoke barsŠincluding to China, Japan, Korea, Malaysia, Saudi Arabia, Singapore, and TaiwanŠare subjected to domestic servitude or forced prostitution"
1168,Vietnam,14.058324,108.277199,Cambodia,12.565679,104.990963,0,1,1,1,0,0," Vietnamese women and children are subjected to sex trafficking abroad; many are misled by fraudulent employment opportunities and sold to brothel operators on the borders of China, Cambodia, and Laos, and elsewhere in Asia, including Thailand, Malaysia, Republic of Korea, Taiwan, and Singapore"
